"start_date","b1","initial.infected","loss"
2020-01-31,0,1,52.070848410773
2020-01-31,0.05,1,51.2149990954038
2020-01-31,0.1,1,51.0012671833089
2020-01-31,0.15,1,50.5969347234074
2020-01-31,0.2,1,49.8212308440438
2020-01-31,0.25,1,48.3313131428792
2020-01-31,0.3,1,45.4909890231046
2020-01-31,0.35,1,40.1499142194199
2020-01-31,0.4,1,30.3232024794437
2020-01-31,0.45,1,13.6623017875335
2020-01-31,0.5,1,50.6146436348154
2020-01-31,0.55,1,1294.09728619674
2020-01-31,0.6,1,4778.43126565655
2020-01-31,0.65,1,11583.8005146706
2020-01-31,0.7,1,23360.8373758386
2020-01-31,0.75,1,42131.887972992
2020-01-31,0.8,1,69715.2188098182
2020-01-31,0.85,1,106764.173028525
2020-01-31,0.9,1,152027.820307855
2020-01-31,0.95,1,202625.264569219
2020-01-31,1,1,255243.650453001
2020-01-31,1.05,1,307258.315054938
2020-01-31,1.1,1,357104.817429026
2020-01-31,1.15,1,404090.128060743
2020-01-31,1.2,1,448060.513346719
2020-01-31,1.25,1,489135.286762582
2020-01-31,1.3,1,527535.291259179
